Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,28586
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,29234
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,27833
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,26991
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,31352
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,23458
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,28771
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,24334
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,30506
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,29971
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,31290
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,32778
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,110,26399
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,111,26249
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,112,32346
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,113,30804
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,114,26587
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,115,24599
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,116,30343
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,117,24991
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,118,29697
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,119,27970
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,120,25793
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,121,28742
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,122,28801
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,123,25556
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,124,27242
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,125,26043
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,126,28075
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,127,24908
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,128,24196
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,129,25179
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,130,35407
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,131,25947
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,132,26171
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,133,25551
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,134,24148
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,135,23347
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,136,25572
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,137,22926
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,138,25759
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,139,24784
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,140,25629
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,141,23865
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,142,22294
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,143,25002
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,144,26948
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,145,24336
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,146,23632
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,147,23710
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,148,26725
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,149,23965
2022,2,Eixample,10,Sant Antoni,150,21546
2022,2,Eixample,10,Sant Antoni,151,24718
2022,2,Eixample,10,Sant Antoni,152,26290
2022,2,Eixample,10,Sant Antoni,153,26237
2022,2,Eixample,10,Sant Antoni,154,19916
2022,2,Eixample,10,Sant Antoni,155,22039
2022,2,Eixample,10,Sant Antoni,156,24740
2022,2,Eixample,10,Sant Antoni,157,22316
2022,2,Eixample,10,Sant Antoni,158,23191
2022,2,Eixample,10,Sant Antoni,159,23155
2022,2,Eixample,10,Sant Antoni,160,26665
2022,2,Eixample,10,Sant Antoni,161,24006
2022,2,Eixample,10,Sant Antoni,162,21963
2022,2,Eixample,10,Sant Antoni,163,25409
2022,2,Eixample,10,Sant Antoni,164,24182
2022,2,Eixample,10,Sant Antoni,165,25006
2022,2,Eixample,10,Sant Antoni,166,22865
2022,2,Eixample,10,Sant Antoni,167,23870
2022,2,Eixample,10,Sant Antoni,168,23260
2022,2,Eixample,10,Sant Antoni,169,24208
2022,2,Eixample,10,Sant Antoni,170,23748
2022,2,Eixample,10,Sant Antoni,171,20799
2022,2,Eixample,10,Sant Antoni,172,22197
2022,2,Eixample,10,Sant Antoni,173,23774
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,20069
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,18708
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,17692
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,21142
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,18633
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,19132
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,18151
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,18302
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,19616
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,17286
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,15812
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,18432
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,17314
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,17103
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,17648
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,17337
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,16689
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,18242
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,17406
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,20110
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,20255
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,20151
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,17561
2022,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,17513
2022,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,16015
2022,3,Sants-Montjuïc,13,la Marina de Port,26,18416
2022,3,Sants-Montjuïc,13,la Marina de Port,27,19920
2022,3,Sants-Montjuïc,13,la Marina de Port,28,22039
2022,3,Sants-Montjuïc,13,la Marina de Port,29,17742
2022,3,Sants-Montjuïc,13,la Marina de Port,30,19361
2022,3,Sants-Montjuïc,13,la Marina de Port,31,18179
2022,3,Sants-Montjuïc,13,la Marina de Port,32,16019
2022,3,Sants-Montjuïc,13,la Marina de Port,33,14603
2022,3,Sants-Montjuïc,13,la Marina de Port,34,18227
2022,3,Sants-Montjuïc,13,la Marina de Port,35,19380
2022,3,Sants-Montjuïc,13,la Marina de Port,36,20920
2022,3,Sants-Montjuïc,13,la Marina de Port,37,20697
2022,3,Sants-Montjuïc,13,la Marina de Port,38,15036
2022,3,Sants-Montjuïc,13,la Marina de Port,39,14267
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,40,23967
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,41,20557
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,42,20888
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,43,21852
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,44,19956
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,45,21527
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,46,24473
2022,3,Sants-Montjuïc,15,Hostafrancs,47,20205
2022,3,Sants-Montjuïc,15,Hostafrancs,48,25306
2022,3,Sants-Montjuïc,15,Hostafrancs,49,21476
2022,3,Sants-Montjuïc,15,Hostafrancs,50,22613
2022,3,Sants-Montjuïc,15,Hostafrancs,51,18166
2022,3,Sants-Montjuïc,15,Hostafrancs,52,20152
2022,3,Sants-Montjuïc,15,Hostafrancs,53,18930
2022,3,Sants-Montjuïc,15,Hostafrancs,54,22160
2022,3,Sants-Montjuïc,15,Hostafrancs,55,21161
2022,3,Sants-Montjuïc,15,Hostafrancs,56,20051
2022,3,Sants-Montjuïc,16,la Bordeta,57,20487
2022,3,Sants-Montjuïc,16,la Bordeta,58,26006
2022,3,Sants-Montjuïc,16,la Bordeta,59,19658
2022,3,Sants-Montjuïc,16,la Bordeta,60,23481
2022,3,Sants-Montjuïc,16,la Bordeta,61,20652
2022,3,Sants-Montjuïc,16,la Bordeta,62,21116
2022,3,Sants-Montjuïc,16,la Bordeta,63,20791
2022,3,Sants-Montjuïc,16,la Bordeta,64,21528
2022,3,Sants-Montjuïc,16,la Bordeta,65,21382
2022,3,Sants-Montjuïc,16,la Bordeta,66,19338
2022,3,Sants-Montjuïc,16,la Bordeta,67,21399
2022,3,Sants-Montjuïc,16,la Bordeta,68,18598
2022,3,Sants-Montjuïc,16,la Bordeta,69,22069
2022,3,Sants-Montjuïc,17,Sants - Badal,70,17892
2022,3,Sants-Montjuïc,17,Sants - Badal,71,18441
2022,3,Sants-Montjuïc,17,Sants - Badal,72,18574
2022,3,Sants-Montjuïc,17,Sants - Badal,73,21623
2022,3,Sants-Montjuïc,17,Sants - Badal,74,20800
2022,3,Sants-Montjuïc,17,Sants - Badal,75,19024
2022,3,Sants-Montjuïc,17,Sants - Badal,76,19553
2022,3,Sants-Montjuïc,17,Sants - Badal,77,19655
2022,3,Sants-Montjuïc,17,Sants - Badal,78,18867
2022,3,Sants-Montjuïc,17,Sants - Badal,79,18537
2022,3,Sants-Montjuïc,17,Sants - Badal,80,20231
2022,3,Sants-Montjuïc,17,Sants - Badal,81,20732
2022,3,Sants-Montjuïc,17,Sants - Badal,82,23596
2022,3,Sants-Montjuïc,17,Sants - Badal,83,21742
2022,3,Sants-Montjuïc,17,Sants - Badal,84,22127
2022,3,Sants-Montjuïc,17,Sants - Badal,85,24468
2022,3,Sants-Montjuïc,18,Sants,86,26299
2022,3,Sants-Montjuïc,18,Sants,87,24888
2022,3,Sants-Montjuïc,18,Sants,88,22442
2022,3,Sants-Montjuïc,18,Sants,89,23852
2022,3,Sants-Montjuïc,18,Sants,90,25943
2022,3,Sants-Montjuïc,18,Sants,91,23272
2022,3,Sants-Montjuïc,18,Sants,92,22462
2022,3,Sants-Montjuïc,18,Sants,93,23518
2022,3,Sants-Montjuïc,18,Sants,94,24128
2022,3,Sants-Montjuïc,18,Sants,95,22661
2022,3,Sants-Montjuïc,18,Sants,96,20296
2022,3,Sants-Montjuïc,18,Sants,97,16862
2022,3,Sants-Montjuïc,18,Sants,98,18931
2022,3,Sants-Montjuïc,18,Sants,99,21918
2022,3,Sants-Montjuïc,18,Sants,100,21683
2022,3,Sants-Montjuïc,18,Sants,101,21444
2022,3,Sants-Montjuïc,18,Sants,102,21738
2022,3,Sants-Montjuïc,18,Sants,103,21739
2022,3,Sants-Montjuïc,18,Sants,104,21102
2022,3,Sants-Montjuïc,18,Sants,105,20677
2022,3,Sants-Montjuïc,18,Sants,106,22139
2022,3,Sants-Montjuïc,18,Sants,107,21766
2022,3,Sants-Montjuïc,18,Sants,108,21840
2022,3,Sants-Montjuïc,18,Sants,109,23218
2022,3,Sants-Montjuïc,18,Sants,110,23572
2022,3,Sants-Montjuïc,18,Sants,111,23842
2022,3,Sants-Montjuïc,18,Sants,112,24910
2022,3,Sants-Montjuïc,18,Sants,113,29431
2022,3,Sants-Montjuïc,18,Sants,114,28033
2022,3,Sants-Montjuïc,13,la Marina de Port,211,19363
2022,3,Sants-Montjuïc,13,la Marina de Port,212,17868
2022,3,Sants-Montjuïc,13,la Marina de Port,213,15464
2022,4,Les Corts,19,les Corts,1,25302
2022,4,Les Corts,19,les Corts,2,26879
2022,4,Les Corts,19,les Corts,3,26841
2022,4,Les Corts,19,les Corts,4,25040
2022,4,Les Corts,19,les Corts,5,25649
2022,4,Les Corts,19,les Corts,6,26326
2022,4,Les Corts,19,les Corts,7,24148
2022,4,Les Corts,19,les Corts,8,23436
2022,4,Les Corts,19,les Corts,9,26050
2022,4,Les Corts,19,les Corts,10,29424
2022,4,Les Corts,19,les Corts,11,30053
2022,4,Les Corts,19,les Corts,12,28929
2022,4,Les Corts,19,les Corts,13,30302
2022,4,Les Corts,19,les Corts,14,29234
2022,4,Les Corts,19,les Corts,15,27516
2022,4,Les Corts,19,les Corts,16,30137
2022,4,Les Corts,19,les Corts,17,29103
2022,4,Les Corts,19,les Corts,18,30988
2022,4,Les Corts,19,les Corts,19,35746
2022,4,Les Corts,19,les Corts,20,30640
2022,4,Les Corts,19,les Corts,21,34175
2022,4,Les Corts,19,les Corts,22,28396
2022,4,Les Corts,19,les Corts,23,40145
2022,4,Les Corts,19,les Corts,24,42299
2022,4,Les Corts,19,les Corts,25,28740
2022,4,Les Corts,19,les Corts,26,28094
2022,4,Les Corts,19,les Corts,27,29733
2022,4,Les Corts,19,les Corts,28,26632
2022,4,Les Corts,19,les Corts,29,31839
2022,4,Les Corts,19,les Corts,30,30001
2022,4,Les Corts,19,les Corts,31,26672
2022,4,Les Corts,19,les Corts,32,25739
2022,4,Les Corts,19,les Corts,33,25241
2022,4,Les Corts,19,les Corts,34,30986
2022,4,Les Corts,19,les Corts,35,28598
2022,4,Les Corts,20,la Maternitat i Sant Ramon,36,24241
2022,4,Les Corts,20,la Maternitat i Sant Ramon,37,25481
2022,4,Les Corts,20,la Maternitat i Sant Ramon,38,25111
2022,4,Les Corts,20,la Maternitat i Sant Ramon,39,23770
2022,4,Les Corts,20,la Maternitat i Sant Ramon,40,20566
2022,4,Les Corts,20,la Maternitat i Sant Ramon,41,21731
2022,4,Les Corts,20,la Maternitat i Sant Ramon,42,20164
2022,4,Les Corts,20,la Maternitat i Sant Ramon,43,28921
2022,4,Les Corts,20,la Maternitat i Sant Ramon,44,22852
2022,4,Les Corts,20,la Maternitat i Sant Ramon,45,23340
2022,4,Les Corts,20,la Maternitat i Sant Ramon,46,31150
2022,4,Les Corts,20,la Maternitat i Sant Ramon,47,26511
2022,4,Les Corts,20,la Maternitat i Sant Ramon,48,28498
2022,4,Les Corts,20,la Maternitat i Sant Ramon,49,38353
2022,4,Les Corts,21,Pedralbes,50,42688
2022,4,Les Corts,21,Pedralbes,51,31224
2022,4,Les Corts,21,Pedralbes,52,42718
2022,4,Les Corts,21,Pedralbes,53,25939
2022,4,Les Corts,21,Pedralbes,54,35950
2022,4,Les Corts,21,Pedralbes,55,43069
2022,4,Les Corts,21,Pedralbes,56,43325
2022,4,Les Corts,20,la Maternitat i Sant Ramon,84,30811
2022,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,22779
2022,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,33172
2022,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,32833
2022,5,Sarrià-St. Gervasi,23,Sarrià,4,43273
2022,5,Sarrià-St. Gervasi,23,Sarrià,5,32579
2022,5,Sarrià-St. Gervasi,23,Sarrià,6,43253
2022,5,Sarrià-St. Gervasi,23,Sarrià,7,35129
2022,5,Sarrià-St. Gervasi,23,Sarrià,8,43189
2022,5,Sarrià-St. Gervasi,23,Sarrià,9,32367
2022,5,Sarrià-St. Gervasi,23,Sarrià,10,30338
2022,5,Sarrià-St. Gervasi,23,Sarrià,11,31733
2022,5,Sarrià-St. Gervasi,23,Sarrià,12,29677
2022,5,Sarrià-St. Gervasi,23,Sarrià,13,34728
2022,5,Sarrià-St. Gervasi,23,Sarrià,14,36363
2022,5,Sarrià-St. Gervasi,23,Sarrià,15,32862
2022,5,Sarrià-St. Gervasi,23,Sarrià,16,27137
2022,5,Sarrià-St. Gervasi,23,Sarrià,17,42969
2022,5,Sarrià-St. Gervasi,23,Sarrià,18,31722
2022,5,Sarrià-St. Gervasi,23,Sarrià,19,39823
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,20,38910
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,21,43205
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,22,43027
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,23,28562
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,24,42217
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,25,43199
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,26,43194
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,27,43246
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,28,42701
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,29,43324
2022,5,Sarrià-St. Gervasi,24,les Tres Torres,30,43201
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,31,43001
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,32,43308
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,33,40263
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,34,32509
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,35,42303
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,36,39757
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,37,30840
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,38,29317
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,39,37427
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,40,29072
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,41,32266
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,42,33486
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,43,29496
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,44,31196
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,45,37769
2022,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,46,42767
